logFC,AveExpr,t,P.Value,adj.P.Val,B,C_AVG,T_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,probeID
-0.199895097144127,0.572747424320961,-5.117156797,8.23675388863405E-07,0.000442650465360868,4.201010231,0.592075784391239,0.522413153304614,-0.0696626310866243,6,32036258,R,II,TNXB,Body,opensea,Body-opensea,,NA,NA,,,,cg23877734
-0.199829217387615,0.598690546764705,-5.117139651,8.23740319335744E-07,0.000442650465360868,4.200933742,0.663406276921527,0.430159999481314,-0.233246277440212,17,46653711,F,II,HOXB4,3'UTR,shore,3'UTR-shore,chr17:46654053-46654369,NA,TRUE,,,,cg11971423
-0.199825862348074,0.587890836927117,-5.117086397,8.23942013965853E-07,0.000442650465360868,4.200696182,0.627753386627534,0.484082113748948,-0.143671272878586,5,149674905,R,II,,IGR,shelf,IGR-shelf,chr5:149676978-149677751,TRUE,TRUE,,,,cg01604883
-0.199773488134373,0.584496686525995,-5.114531528,8.3367496380266E-07,0.000446748766633385,4.189301277,0.646128626610946,0.423996842554767,-0.222131784056179,14,103410963,F,II,CDC42BPB,Body,opensea,Body-opensea,,NA,NA,,rs34105677,,cg10036612
-0.19970524739407,0.73255762097182,-5.114487786,8.33842572545376E-07,0.000446748766633385,4.189106219,0.788076826299645,0.587976357097278,-0.200100469202367,19,1169138,F,II,SBNO2,5'UTR,island,5'UTR-island,chr19:1168576-1169139,NA,NA,,,,cg27409514
-0.199684050447878,0.599040930319782,-5.11301777,8.39494323469265E-07,0.000449164870299632,4.18255178,0.667901579640969,0.419716322712525,-0.248185256928444,3,121775080,F,II,CD86,Body,opensea,Body-opensea,,NA,NA,,,,cg04387658
-0.199662624292718,0.448032869408539,-5.110922379,8.47614823043801E-07,0.000452499786805559,4.173211338,0.495652538798408,0.324023313705757,-0.171629225092652,12,1609463,R,II,LOC100292680,TSS200,opensea,TSS200-opensea,,TRUE,NA,,,,cg24951335
-0.199660043833685,0.657475737427871,-5.110655363,8.48655087784218E-07,0.000452499786805559,4.172021283,0.705633703930228,0.532064366327985,-0.173569337602243,5,150403466,F,II,GPX3,Body,shelf,Body-shelf,chr5:150400000-150400490,TRUE,NA,,,,cg12684668
-0.199620212984129,0.646377953181426,-5.110520935,8.49179269133853E-07,0.000452499786805559,4.171422178,0.703229147866652,0.498327967021984,-0.204901180844668,12,131438277,R,II,GPR133,TSS200,opensea,TSS200-opensea,,NA,NA,,,,cg26797898
-0.199585588389433,0.699282788743299,-5.109409124,8.53526703193323E-07,0.000453535352419056,4.166467586,0.769022245863947,0.51766961915828,-0.251352626705666,1,2425888,R,I,PLCH2,Body,opensea,Body-opensea,,NA,NA,,,,cg08655953
-0.199506768264506,0.500705715711895,-5.10926133,8.5410623690822E-07,0.000453535352419056,4.165809027,0.556988782370828,0.354135229620922,-0.202853552749906,3,195531633,F,II,MUC4,Body,opensea,Body-opensea,,NA,NA,,,,cg08120226
-0.199500972802542,0.48682532986256,-5.109139945,8.54582501328704E-07,0.000453535352419056,4.165268155,0.518799318358321,0.403559734821518,-0.115239583536803,5,824834,R,II,ZDHHC11,Body,opensea,Body-opensea,,NA,NA,,,,cg18833907
-0.199489013050482,0.356430849282053,-5.10772349,8.60159185708604E-07,0.000455879731448818,4.15895736,0.407849108308503,0.222529133067339,-0.185319975241164,6,170559721,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg05788125
-0.199369860191176,0.745986495209243,-5.107319959,8.61754372577783E-07,0.000456110467755651,4.157159728,0.796213890739076,0.61518598601697,-0.181027904722106,8,108468421,F,II,ANGPT1,Body,opensea,Body-opensea,,NA,TRUE,,rs34142299,,cg01660999
-0.199299225477592,0.615318247501642,-5.106944759,8.63240145811965E-07,0.000456282751050309,4.155488395,0.689808485492706,0.421333252733247,-0.268475232759459,17,1057343,F,I,ABR,Body,opensea,Body-opensea,,TRUE,TRUE,,,,cg00025496
-0.199287076284502,0.416690666126928,-5.106548447,8.64812218953726E-07,0.000456500126143445,4.153723122,0.463953010962816,0.293611643116804,-0.170341367846012,5,151119245,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg19939793
-0.199194397607885,0.86601531670192,-5.105583279,8.68652455571588E-07,0.000457912587222869,4.149424433,0.889874652508031,0.803881629706837,-0.0859930228011948,7,38380582,R,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg12695059
-0.199156962966601,0.796106078879113,-5.10220794,8.82213032547454E-07,0.000464042422591308,4.134395972,0.820891829600015,0.73155985304343,-0.0893319765565844,4,3568520,R,II,,IGR,shore,IGR-shore,chr4:3565311-3567185,TRUE,NA,,,,cg19660591
-0.199134032009124,0.497005116158615,-5.102102323,8.82640651632266E-07,0.000464042422591308,4.133925841,0.548645223547502,0.362525669833391,-0.18611955371411,16,89048704,R,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg04187039
-0.199107284776246,0.739273386916857,-5.10037154,8.89676987897149E-07,0.000467117241058053,4.126222605,0.783780396261094,0.623369716749572,-0.160410679511522,19,1168841,R,II,SBNO2,5'UTR,island,5'UTR-island,chr19:1168576-1169139,TRUE,TRUE,,,,cg08286551
-0.199045954909893,0.816780656887803,-5.099419181,8.9357191624285E-07,0.000468536689991998,4.121984744,0.852088244538415,0.724833814047668,-0.127254430490747,7,69149951,F,II,AUTS2,Body,opensea,Body-opensea,,NA,TRUE,,rs917616,,cg10619644
-0.199019400357766,0.895318428767946,-5.098398797,8.97763432726701E-07,0.000470107665113677,4.117444824,0.914326044420504,0.845819429672742,-0.0685066147477617,10,12680739,R,I,CAMK1D,Body,opensea,Body-opensea,,NA,TRUE,,,,cg09926867
-0.198912354746001,0.728662939498432,-5.095043914,9.11679598997159E-07,0.000476503991105401,4.102522916,0.765392172982392,0.633013893967284,-0.132378279015108,3,177448128,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg16778734
-0.198909357314109,0.818007485754142,-5.094852763,9.12478778308239E-07,0.000476503991105401,4.101672928,0.859935388912469,0.708820237945998,-0.151115150966472,12,94083470,R,II,CRADD,Body,opensea,Body-opensea,,NA,TRUE,,,,cg21359950
-0.198908134843643,0.60460590094179,-5.094581623,9.1361354764701E-07,0.000476503991105401,4.100467295,0.647782992026695,0.49216555957485,-0.155617432451845,10,112261994,R,II,DUSP5,Body,shelf,Body-shelf,chr10:112257163-112258684,NA,TRUE,,,,cg18756771
-0.198821578840494,0.365440173229884,-5.094036084,9.1590087967641E-07,0.000477064260050366,4.098041682,0.397037849801985,0.283154557156704,-0.113883292645281,11,71238382,R,II,KRTAP5-7,1stExon,opensea,1stExon-opensea,,NA,NA,,,,cg23629561
-0.198819189506919,0.788223337899357,-5.091504201,9.26589542791108E-07,0.000481993250317275,4.086786763,0.81337206369358,0.7227318644769,-0.0906401992166807,17,80201299,R,II,,IGR,shore,IGR-shore,chr17:80202799-80203289,TRUE,NA,,,,cg19017293
-0.198766769095987,0.627266286808005,-5.090445752,9.31093736099193E-07,0.000483696431021697,4.082082889,0.711118603076993,0.408900879857515,-0.302217723219478,6,35058181,F,I,ANKS1A,3'UTR,opensea,3'UTR-opensea,,NA,TRUE,,,,cg20300129
-0.198753016832988,0.588232820361159,-5.08975507,9.34044367675264E-07,0.000483828565982093,4.079013803,0.661256351817296,0.398067373860803,-0.263188977956493,6,25180502,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg13258453
-0.198739346182741,0.425588598627745,-5.089579537,9.34795700293111E-07,0.000483828565982093,4.078233861,0.481116613094233,0.280984394287933,-0.2001322188063,8,21916853,F,II,EPB49,1stExon,shelf,1stExon-shelf,chr8:21914275-21914525,NA,NA,low-CpG:21972673-21972818,,,cg26392737
-0.198687048101773,0.660787569514546,-5.089522716,9.35039033470285E-07,0.000483828565982093,4.077981396,0.706208558339948,0.542503744448396,-0.163704813891552,19,1281113,R,I,,IGR,island,IGR-island,chr19:1280712-1281170,NA,NA,,,,cg00832567
-0.198672805488293,0.682919525305073,-5.088732957,9.38427558101558E-07,0.000484943847291441,4.074472549,0.728678567162959,0.563755353800163,-0.164923213362796,10,74075783,F,II,,IGR,shelf,IGR-shelf,chr10:74079336-74079861,NA,TRUE,,,,cg10919111
-0.198671694220141,0.738480842562962,-5.088177851,9.40816414364004E-07,0.000485540288513295,4.072006494,0.778135069865253,0.635214625629914,-0.142920444235339,11,71229988,R,II,,IGR,island,IGR-island,chr11:71229987-71230304,NA,NA,,,,cg11291531
-0.198669284442349,0.853152558039881,-5.08577838,9.5121047805953E-07,0.000489366140718017,4.061349128,0.887807423535105,0.762905512479403,-0.124901911055702,1,87416597,F,II,HS2ST1,Body,opensea,Body-opensea,,NA,TRUE,,rs78636313,,cg17907457
-0.198652344782177,0.465089921866267,-5.0851583,9.53914629427591E-07,0.000489366140718017,4.058595617,0.530646398896065,0.294369929601168,-0.236276469294897,20,62183966,R,I,C20orf195,TSS1500,shore,TSS1500-shore,chr20:62185073-62185572,NA,NA,,,,cg26221801
-0.198619848526119,0.814678004270691,-5.084918644,9.54961759602893E-07,0.000489366140718017,4.057531475,0.842857373138031,0.741294231178658,-0.101563141959373,6,170560097,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg24852883
-0.198575554848866,0.606054942962883,-5.084868151,9.55182519588988E-07,0.000489366140718017,4.057307278,0.675086082929709,0.426286349299277,-0.248799733630432,1,1852238,R,I,TMEM52,TSS1500,shore,TSS1500-shore,chr1:1850098-1851391,NA,NA,,,,cg02050973
-0.198335103760824,0.73603294286646,-5.084755411,9.55675613744826E-07,0.000489366140718017,4.056806694,0.77752036861946,0.62799277163469,-0.14952759698477,11,113845487,F,II,HTR3A,TSS1500,opensea,TSS1500-opensea,,NA,NA,,rs35415126,,cg00078348
-0.19832868305612,0.579883475975232,-5.084750745,9.55696025162837E-07,0.000489366140718017,4.056785978,0.648105387324719,0.402222248502612,-0.245883138822107,9,137277819,R,I,RXRA,Body,opensea,Body-opensea,,NA,NA,,,,cg13931640
-0.198226769821943,0.70257961304024,-5.083901393,9.59418885862496E-07,0.000490633593470406,4.053014989,0.747083708744315,0.586683530477544,-0.160400178266772,2,25301413,F,II,EFR3B,Body,opensea,Body-opensea,,TRUE,TRUE,,,,cg22900681
-0.198205199007212,0.595306155956966,-5.082053064,9.67569162800402E-07,0.000494158933358747,4.044810316,0.657025560102063,0.434578540995778,-0.222447019106285,5,79514577,F,II,SERINC5,Body,opensea,Body-opensea,,NA,TRUE,,,,cg14711743
-0.19820456228809,0.76787187380123,-5.080926037,9.72571786248046E-07,0.000496069637318757,4.039808559,0.805164491508833,0.670755681854348,-0.134408809654485,1,37914852,F,I,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg17411994
-0.198125679311806,0.586516075066945,-5.078975047,9.81291227145343E-07,0.000498992965130027,4.031151986,0.63448807393011,0.461588994694118,-0.172899079235992,5,153989231,R,II,,IGR,shore,IGR-shore,chr5:153989957-153990598,NA,NA,,,,cg00813720
-0.19809174419183,0.751269697396596,-5.078394248,9.83901587213378E-07,0.000498992965130027,4.028575445,0.789623173987674,0.651390852107328,-0.138232321880346,13,113740923,F,II,MCF2L,Body,shore,Body-shore,chr13:113742736-113743019,NA,NA,,,,cg03006588
-0.198010733770037,0.871995503123789,-5.078352801,9.84088122690732E-07,0.000498992965130027,4.028391589,0.885904609573016,0.835773871745595,-0.0501307378274204,12,665829,R,II,B4GALNT3,Body,opensea,Body-opensea,,NA,NA,,,,cg01179055
-0.1979459516865,0.78086028580614,-5.07788458,9.86197804980283E-07,0.000498992965130027,4.026314637,0.831785795558987,0.648241770824766,-0.183544024734222,6,158424174,R,II,SYNJ2,Body,opensea,Body-opensea,,TRUE,TRUE,,,,cg15142819
-0.197943693716039,0.705699571938167,-5.07767898,9.87125573121939E-07,0.000498992965130027,4.025402673,0.748302197870966,0.594755233571502,-0.153546964299464,10,3678924,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg07270872
-0.197881163676617,0.604727653600513,-5.077412803,9.88327952807712E-07,0.000498992965130027,4.024222053,0.65565068840826,0.472115583788672,-0.183535104619588,17,71756141,F,II,C17orf54,Body,opensea,Body-opensea,,NA,TRUE,,rs71373490,,cg02341645
-0.197829442229148,0.39704265123103,-5.077327318,9.88714408869159E-07,0.000498992965130027,4.023842897,0.46122774208951,0.229893977120404,-0.231333764969105,2,220325369,R,I,SPEG,Body,opensea,Body-opensea,,NA,TRUE,,,,cg21117965
-0.197756494347751,0.142226954637308,5.077073007,9.89864947757567E-07,0.000498992965130027,4.022714969,0.0882328076452709,0.282836712429072,0.194603904783801,4,467474,F,I,ZNF721,5'UTR,island,5'UTR-island,chr4:467471-467839,NA,NA,,,,cg21080506
-0.197732282241113,0.541077235489897,-5.077054156,9.89950286767141E-07,0.000498992965130027,4.02263136,0.59261401060819,0.406866883619343,-0.185747126988846,14,25591076,F,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg10097313
-0.197719592883449,0.60205340763368,-5.076824192,9.90991887642023E-07,0.000498992965130027,4.021611451,0.666723890145955,0.433640692757963,-0.233083197387992,17,78854232,F,I,RPTOR,Body,shelf,Body-shelf,chr17:78857630-78857866,NA,NA,,rs76608178,,cg27457201
-0.197681946030168,0.424851355267285,-5.075737607,9.95927874909649E-07,0.000500045281555618,4.016792829,0.466244600839726,0.317056444922388,-0.149188155917338,17,74023633,R,II,EVPL,TSS200,opensea,TSS200-opensea,,TRUE,NA,,,,cg25255429
-0.197619105058411,0.306580017704377,-5.075634398,9.96397955869195E-07,0.000500045281555618,4.016335175,0.363258203449448,0.158980575659922,-0.204277627789525,1,202592914,R,II,SYT2,5'UTR,opensea,5'UTR-opensea,,TRUE,TRUE,,,,cg15644764
-0.197604564479944,0.865777226411403,-5.075525009,9.96896425584364E-07,0.000500045281555618,4.015850119,0.886180970839521,0.812642475296515,-0.073538495543006,14,96730780,R,I,BDKRB1,Body,opensea,Body-opensea,,NA,NA,,rs2229459,,cg18129961
-0.197541762273122,0.527100096938252,-5.074634395,1.00096381294606E-06,0.000501445892004986,4.011901252,0.569461953120945,0.416782763129156,-0.152679189991789,1,3820550,R,II,LOC100133612,Body,shelf,Body-shelf,chr1:3824219-3824456,NA,NA,,,,cg26020826
-0.197508553864723,0.591245461016228,-5.073329542,1.00695212406032E-06,0.000503804026080744,4.006116622,0.643559941789954,0.455009834001319,-0.188550107788635,11,2014127,F,I,,IGR,shore,IGR-shore,chr11:2013333-2013617,NA,NA,,,,cg02246725
-0.1974738927304,0.827894086338431,-5.072935664,1.00876655610912E-06,0.00050407052196855,4.004370713,0.850146206048063,0.769945857927931,-0.0802003481201317,3,124887734,F,II,SLC12A8,Body,opensea,Body-opensea,,NA,TRUE,,,,cg24838136
-0.19745790801769,0.479405693649151,-5.071891722,1.01359093385953E-06,0.000505654296403496,3.999743805,0.542751020092559,0.314443906036108,-0.228307114056451,12,15134481,R,II,PDE6H,3'UTR,opensea,3'UTR-opensea,,NA,NA,,,,cg01591037
-0.197420451272064,0.797704242148877,-5.071437698,1.01569610162174E-06,0.000505654296403496,3.997731721,0.828658164123218,0.717095070340699,-0.111563093782519,17,48203188,F,II,SAMD14,5'UTR,shelf,5'UTR-shelf,chr17:48206663-48207601,NA,NA,,rs80009143,,cg23966214
-0.197379607444284,0.659398029038725,-5.071416711,1.01579351404368E-06,0.000505654296403496,3.997638718,0.708793933752106,0.530762860514295,-0.178031073237811,X,70837990,F,II,BCYRN1,Body,opensea,Body-opensea,,NA,NA,,,,cg08843314
-0.197343014790644,0.868999955597291,-5.070496449,1.02007391259933E-06,0.000507143093012845,3.993560842,0.882615351541677,0.833543195325453,-0.0490721562162246,11,75914370,F,II,WNT11,Body,shelf,Body-shelf,chr11:75917271-75917926,NA,NA,,,,cg10612617
-0.197277180319121,0.371409533528638,-5.067683502,1.03326657926642E-06,0.000513053386232319,3.981099472,0.412496090378678,0.264413291731658,-0.14808279864702,21,43111998,R,II,NCRNA00111,Body,shelf,Body-shelf,chr21:43109349-43109687,NA,NA,,,,cg13910377
-0.197100010760289,0.657816071436035,-5.065860426,1.0419050759028E-06,0.000516690318447957,3.973025971,0.721563600004939,0.491806882454514,-0.229756717550425,15,78527113,R,II,ACSBG1,TSS1500,opensea,TSS1500-opensea,,NA,TRUE,,,rs73463169,cg13642872
-0.197078762083613,0.47485799190597,-5.065274439,1.04469658952973E-06,0.000517422168780986,3.970431379,0.54056238391224,0.303752804389639,-0.236809579522601,6,44528793,R,I,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg07188523
-0.196990125386634,0.516216490389538,-5.06494149,1.04628592009709E-06,0.000517557504143019,3.968957269,0.565979211952458,0.386626069652768,-0.179353142299689,17,78971641,F,II,CHMP6,Body,shore,Body-shore,chr17:78973056-78973293,TRUE,NA,,,,cg13390332
-0.196906046560053,0.353442070333426,-5.064643841,1.04770873138343E-06,0.000517610232247392,3.96763951,0.392067621887687,0.252854696494206,-0.13921292539348,9,132191482,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,rs77952568,,cg21240736
-0.196888428073004,0.734310095867814,-5.063045812,1.05537974830632E-06,0.000520745819698806,3.960565654,0.804218372236346,0.552257292824762,-0.251961079411584,11,70265971,R,I,CTTN,Body,opensea,Body-opensea,,NA,NA,,,,cg10870892
-0.196812517614666,0.429004492759881,-5.062631846,1.05737578527602E-06,0.000521076907035721,3.958733454,0.476513445018549,0.305283262919599,-0.17123018209895,6,31744391,R,II,C6orf27,Body,opensea,Body-opensea,,NA,TRUE,,,,cg16672203
-0.196804832767076,0.711232951926762,-5.06212359,1.05983147540472E-06,0.000521633400114844,3.956484083,0.73675054350244,0.644780890531765,-0.0919696529706748,1,1833078,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg24706992
-0.196757407539923,0.395953917617045,-5.061749555,1.06164219467281E-06,0.000521795125187855,3.95482884,0.443850192452942,0.271224035231898,-0.172626157221043,12,68978235,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg22540040
-0.196752070223581,0.714371858645998,-5.061507875,1.06281377849409E-06,0.000521795125187855,3.953759361,0.750694587372104,0.619781419255096,-0.130913168117008,21,47456404,R,II,,IGR,island,IGR-island,chr21:47456271-47456530,TRUE,TRUE,,,,cg15317049
-0.196747154005458,0.643558747294245,-5.060800104,1.06625203851457E-06,0.00052254562917011,3.950627562,0.701473494985224,0.492739091848986,-0.208734403136238,19,3374732,R,II,NFIC,Body,opensea,Body-opensea,,NA,TRUE,,,,cg14883993
-0.196715866627668,0.647833922701125,-5.060646434,1.06699997005411E-06,0.00052254562917011,3.949947637,0.703746132368497,0.502229210025676,-0.201516922342821,14,103411005,F,II,CDC42BPB,Body,opensea,Body-opensea,,NA,NA,,,,cg21231141
-0.196635701730577,0.650423947873203,-5.060130913,1.06951280894664E-06,0.00052312478755612,3.947666775,0.70267690045102,0.514348550535139,-0.188328349915881,5,67088990,R,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg16451803
-0.196634873043645,0.374870076857461,-5.059748629,1.07137990847908E-06,0.00052338705253273,3.945975518,0.427870354129064,0.236848521462663,-0.191021832666401,6,109010960,F,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg26575105
-0.196554419409904,0.614729318835075,-5.059397288,1.07309866671979E-06,0.000523576289428734,3.944421242,0.675153144299744,0.457375606687499,-0.217777537612244,2,75821892,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg26175789
-0.19655044503836,0.83256545243206,-5.0585305,1.07735045619482E-06,0.000524999418836866,3.940587042,0.868076627758147,0.740088433353707,-0.12798819440444,3,13060741,R,I,IQSEC1,Body,opensea,Body-opensea,,TRUE,TRUE,,,,cg16182936
-0.196541119853991,0.610455780480611,-5.0581574,1.07918562556781E-06,0.000525242849465711,3.9389368,0.662941192318047,0.473775020487288,-0.189166171830758,7,100463206,F,II,SLC12A9,Body,shore,Body-shore,chr7:100463758-100464146,NA,NA,,,,cg19377250
-0.19647855968318,0.503440729465109,-5.055958395,1.09006368886662E-06,0.000529881441321297,3.929212314,0.557920678865353,0.361565861235306,-0.196354817630047,17,76227255,F,I,LOC283999,TSS200,shore,TSS200-shore,chr17:76228110-76228380,NA,NA,,,,cg00754896
-0.196442269075045,0.897385380834308,-5.055179172,1.09394383655069E-06,0.000531111083193308,3.925767172,0.913798509452221,0.854642858391827,-0.0591556510603943,8,37901697,R,II,EIF4EBP1,Body,opensea,Body-opensea,,TRUE,TRUE,,,,cg02138124
-0.196442022753714,0.835324790833938,-5.054232315,1.09867677099245E-06,0.000532751211163262,3.921581401,0.887118931986826,0.700444214914959,-0.186674717071867,17,80200974,F,I,,IGR,shore,IGR-shore,chr17:80202799-80203289,TRUE,NA,,,,cg00660167
-0.196375872345356,0.625318165638122,-5.053073017,1.10449867707556E-06,0.000534914694275897,3.916457286,0.684052788196668,0.472363419391908,-0.21168936880476,17,26501467,F,II,NLK,Body,opensea,Body-opensea,,NA,TRUE,,,,cg11414202
-0.196354817630047,0.519769243056627,-5.052629397,1.10673441738924E-06,0.000535338191937053,3.914496707,0.594149015345611,0.326071919387398,-0.268077095958213,2,86038423,R,I,,IGR,island,IGR-island,chr2:86038311-86038666,NA,TRUE,,,,cg08482837
-0.196352735697218,0.879174034792345,-5.049881316,1.12068229284271E-06,0.000541418962842938,3.902354419,0.896512158488204,0.834022671001047,-0.0624894874871561,16,55870175,F,II,,IGR,shelf,IGR-shelf,chr16:55866647-55866998,NA,NA,,,,cg05857283
-0.19623513094656,0.630538970516507,-5.049116865,1.1245924980805E-06,0.000541838669132603,3.898977591,0.676968054736103,0.509629897027976,-0.167338157708127,2,10345003,R,II,C2orf48,Body,opensea,Body-opensea,,NA,NA,,,,cg23422170
-0.196214383184829,0.674448145277487,-5.048949707,1.12544928071882E-06,0.000541838669132603,3.898239252,0.735567490317634,0.515283184235439,-0.220284306082195,3,128429005,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,rs62270830,,cg11083235
-0.196205700301291,0.814128332093012,-5.048903833,1.12568452275702E-06,0.000541838669132603,3.898036629,0.847474225364765,0.727290068364488,-0.120184157000277,15,71092216,R,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg25954269
-0.196192935724418,0.57975587236978,-5.048346792,1.12854484639386E-06,0.000542551384001789,3.895576313,0.641101518630378,0.420001585232807,-0.221099933397571,10,95197126,F,II,MYOF,Body,opensea,Body-opensea,,TRUE,TRUE,,,,cg18082515
-0.196114506793321,0.768507887197657,-5.04716325,1.13464559470685E-06,0.000544818300356579,3.890349565,0.816945126187469,0.642369243995024,-0.174575882192445,19,1280967,R,I,,IGR,island,IGR-island,chr19:1280712-1281170,NA,NA,,,,cg03256597
-0.195982929137583,0.157459579057362,5.046711999,1.13698005654552E-06,0.000545273450142519,3.888356992,0.11284861410762,0.273633966947315,0.160785352839695,4,467983,F,II,ZNF721,5'UTR,shore,5'UTR-shore,chr4:467471-467839,NA,NA,,,,cg05449414
-0.195845380630407,0.357521208828027,-5.045881508,1.14128863281144E-06,0.000546673084756268,3.884690171,0.417947915018665,0.200159994789906,-0.217787920228759,15,57622224,R,II,,IGR,shelf,IGR-shelf,chr15:57618436-57618706,NA,NA,,,,cg23772928
-0.195830023458056,0.698342475597061,-5.045246659,1.14459290339488E-06,0.000547008147269529,3.88188746,0.752023481336849,0.558548189816362,-0.193475291520487,6,167536086,F,II,CCR6,5'UTR,opensea,5'UTR-opensea,,NA,NA,,rs3756847,,cg01646461
-0.195819206684808,0.38323153060615,-5.045212667,1.14477008666828E-06,0.000547008147269529,3.8817374,0.471967240045037,0.152148953942383,-0.319818286102654,12,122467179,R,I,BCL7A,Body,opensea,Body-opensea,,NA,TRUE,,,,cg23474890
-0.195776185384949,0.607017627051823,-5.044067424,1.15075526634812E-06,0.000549200743959946,3.876682099,0.655363532894291,0.481116830587065,-0.174246702307225,2,149793702,R,II,KIF5C,Body,opensea,Body-opensea,,NA,NA,,,,cg00133811
-0.195767909531151,0.347945321369539,-5.042171377,1.16073105565023E-06,0.000553290244873679,3.868314496,0.401199923039165,0.209261462854886,-0.19193846018428,2,242813634,R,II,C2orf85,Body,shore,Body-shore,chr2:242815056-242815599,NA,NA,,,,cg27217350
-0.195730479804643,0.637087188722408,-5.041441777,1.16459206824609E-06,0.000554458617905795,3.865095257,0.69942318404393,0.474753867572612,-0.224669316471318,9,114364066,R,II,,IGR,shelf,IGR-shelf,chr9:114361410-114361760,NA,NA,,,,cg13929323
-0.195664820506922,0.537925774805497,-5.040643118,1.16883282327407E-06,0.000555804740930433,3.861571706,0.607304534969027,0.35725192021297,-0.250052614756057,3,123414733,F,I,MYLK,Body,opensea,Body-opensea,,NA,TRUE,,,,cg18731398
-0.195584089171481,0.671440309459497,-5.039040625,1.17738706944576E-06,0.000559196291524109,3.854503019,0.708032296417503,0.576148676756356,-0.131883619661147,3,39446481,R,II,,IGR,shore,IGR-shore,chr3:39447890-39448644,NA,NA,,rs2173603,,cg02578559
-0.195463556138683,0.541375507522639,-5.038519891,1.18017984786001E-06,0.000559846569662288,3.852206391,0.59440645483838,0.40327408222123,-0.19113237261715,1,1852164,R,I,TMEM52,TSS1500,shore,TSS1500-shore,chr1:1850098-1851391,NA,NA,,,,cg01428437
-0.195450609878118,0.556831335172301,-5.037626231,1.1849876815443E-06,0.000560917055370345,3.848265432,0.605141242782601,0.431024284103811,-0.174116958678791,20,62183964,R,II,C20orf195,TSS1500,shore,TSS1500-shore,chr20:62185073-62185572,NA,NA,,rs11476499,,cg15332132
-0.195449195646032,0.505405448547414,-5.037570311,1.18528915773124E-06,0.000560917055370345,3.848018848,0.571209757329273,0.334040061094656,-0.237169696234617,21,46929500,F,II,COL18A1,Body,island,Body-island,chr21:46929225-46930211,NA,NA,,rs3835286,,cg04123357
-0.195422397459759,0.686781390990783,-5.037172445,1.18743628719455E-06,0.000561257745861754,3.84626448,0.731381947417746,0.570634108628901,-0.160747838788845,6,41607326,F,II,MDFI,Body,shore,Body-shore,chr6:41604583-41606663,TRUE,NA,,,,cg25254074
-0.195367021597087,0.952445788981094,-5.036902415,1.18889569032199E-06,0.000561272945490114,3.845073852,0.969545134761316,0.907916242678433,-0.0616288920828835,2,8711042,F,I,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg19177744
-0.195336630262309,0.459807191699732,-5.034736652,1.20066387030011E-06,0.000566149005969713,3.835526212,0.52012498886142,0.302729594924502,-0.217395393936918,13,24723265,F,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg07447769
-0.195324890513471,0.455730456325136,-5.034053413,1.20439981367278E-06,0.000567217676317033,3.832514822,0.516971617915984,0.296248264682302,-0.220723353233682,15,79296585,R,II,RASGRF1,Body,opensea,Body-opensea,,NA,TRUE,,,,cg22821300
-0.195230484949795,0.733681124935651,-5.033783533,1.20587861703726E-06,0.000567217676317033,3.831325407,0.778783171401774,0.616227878930122,-0.162555292471652,4,8359458,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg12444166
-0.195156424683483,0.705258225627284,-5.033532206,1.20725734655633E-06,0.000567217676317033,3.830217799,0.762365031426603,0.556542585524889,-0.205822445901714,2,145764890,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,low-CpG:145481356-145481374,,rs73965120,cg05704183
-0.195140890463525,0.267350360495455,-5.033009633,1.21012897298893E-06,0.000567888400240732,3.827914933,0.30546936354505,0.168082123387134,-0.137387240157917,5,1113358,F,II,SLC12A7,TSS1500,shore,TSS1500-shore,chr5:1111396-1112388,NA,NA,,,,cg24000908
